Lower Bin Energy (MeV)   ,   Upper Bin Energy (MeV)    Lower Bin Wavelength (A)   ,   Upper Bin Wavelength (A)    ,     MCNP - STIP,  SPHERICAL      ,     MCNP - NOSTIP, INVERTED     ,     MCNP - NOSTIP, INVERTED, MISALIGNED
 3.9019E-10 ,   3.9167E-10 ,    1.4479E+01 ,    1.4452E+01 ,    2.7523E-14 ,    3.2189E-14 ,    3.1373E-14
 3.9167E-10 ,   3.9316E-10 ,    1.4452E+01 ,    1.4425E+01 ,    2.7818E-14 ,    3.2560E-14 ,    3.0508E-14
 3.9316E-10 ,   3.9465E-10 ,    1.4425E+01 ,    1.4397E+01 ,    2.7910E-14 ,    3.4108E-14 ,    2.9545E-14
 3.9465E-10 ,   3.9616E-10 ,    1.4397E+01 ,    1.4370E+01 ,    2.8486E-14 ,    3.2527E-14 ,    3.0198E-14
 3.9616E-10 ,   3.9768E-10 ,    1.4370E+01 ,    1.4342E+01 ,    2.9069E-14 ,    3.6637E-14 ,    2.9805E-14
 3.9768E-10 ,   3.9920E-10 ,    1.4342E+01 ,    1.4315E+01 ,    2.9937E-14 ,    3.4279E-14 ,    3.3383E-14
 3.9920E-10 ,   4.0073E-10 ,    1.4315E+01 ,    1.4288E+01 ,    2.9226E-14 ,    3.6129E-14 ,    3.1148E-14
 4.0073E-10 ,   4.0227E-10 ,    1.4288E+01 ,    1.4260E+01 ,    3.0488E-14 ,    3.3641E-14 ,    3.1049E-14
 4.0227E-10 ,   4.0382E-10 ,    1.4260E+01 ,    1.4233E+01 ,    3.0992E-14 ,    3.8352E-14 ,    3.2814E-14
 4.0382E-10 ,   4.0538E-10 ,    1.4233E+01 ,    1.4205E+01 ,    3.1048E-14 ,    3.4135E-14 ,    3.4354E-14
 4.0538E-10 ,   4.0695E-10 ,    1.4205E+01 ,    1.4178E+01 ,    3.1939E-14 ,    3.6447E-14 ,    3.4507E-14
 4.0695E-10 ,   4.0853E-10 ,    1.4178E+01 ,    1.4151E+01 ,    3.2185E-14 ,    3.6398E-14 ,    3.4569E-14
 4.0853E-10 ,   4.1011E-10 ,    1.4151E+01 ,    1.4123E+01 ,    3.2603E-14 ,    3.7762E-14 ,    3.6410E-14
 4.1011E-10 ,   4.1171E-10 ,    1.4123E+01 ,    1.4096E+01 ,    3.2861E-14 ,    3.9056E-14 ,    3.6410E-14
 4.1171E-10 ,   4.1331E-10 ,    1.4096E+01 ,    1.4068E+01 ,    3.4134E-14 ,    3.7375E-14 ,    3.8671E-14
 4.1331E-10 ,   4.1493E-10 ,    1.4068E+01 ,    1.4041E+01 ,    3.4945E-14 ,    4.0803E-14 ,    3.6041E-14
 4.1493E-10 ,   4.1655E-10 ,    1.4041E+01 ,    1.4014E+01 ,    3.4309E-14 ,    3.9069E-14 ,    3.7794E-14
 4.1655E-10 ,   4.1819E-10 ,    1.4014E+01 ,    1.3986E+01 ,    3.5497E-14 ,    4.1388E-14 ,    3.9559E-14
 4.1819E-10 ,   4.1983E-10 ,    1.3986E+01 ,    1.3959E+01 ,    3.5201E-14 ,    4.1891E-14 ,    3.6922E-14
 4.1983E-10 ,   4.2148E-10 ,    1.3959E+01 ,    1.3932E+01 ,    3.5886E-14 ,    4.0716E-14 ,    3.7282E-14
 4.2148E-10 ,   4.2314E-10 ,    1.3932E+01 ,    1.3904E+01 ,    3.5862E-14 ,    4.3575E-14 ,    4.0046E-14
 4.2314E-10 ,   4.2482E-10 ,    1.3904E+01 ,    1.3877E+01 ,    3.7024E-14 ,    4.1827E-14 ,    3.9035E-14
 4.2482E-10 ,   4.2650E-10 ,    1.3877E+01 ,    1.3849E+01 ,    3.7904E-14 ,    4.0774E-14 ,    4.0522E-14
 4.2650E-10 ,   4.2819E-10 ,    1.3849E+01 ,    1.3822E+01 ,    3.8316E-14 ,    4.5300E-14 ,    4.0197E-14
 4.2819E-10 ,   4.2989E-10 ,    1.3822E+01 ,    1.3795E+01 ,    3.8121E-14 ,    4.7231E-14 ,    4.0289E-14
 4.2989E-10 ,   4.3161E-10 ,    1.3795E+01 ,    1.3767E+01 ,    3.8710E-14 ,    4.6743E-14 ,    3.8385E-14
 4.3161E-10 ,   4.3333E-10 ,    1.3767E+01 ,    1.3740E+01 ,    3.9706E-14 ,    4.7103E-14 ,    4.2106E-14
 4.3333E-10 ,   4.3506E-10 ,    1.3740E+01 ,    1.3712E+01 ,    4.0150E-14 ,    4.7058E-14 ,    4.4566E-14
 4.3506E-10 ,   4.3681E-10 ,    1.3712E+01 ,    1.3685E+01 ,    4.0426E-14 ,    4.9656E-14 ,    4.3998E-14
 4.3681E-10 ,   4.3856E-10 ,    1.3685E+01 ,    1.3658E+01 ,    4.2533E-14 ,    4.7580E-14 ,    4.4294E-14
 4.3856E-10 ,   4.4033E-10 ,    1.3658E+01 ,    1.3630E+01 ,    4.2796E-14 ,    4.7896E-14 ,    4.9712E-14
 4.4033E-10 ,   4.4210E-10 ,    1.3630E+01 ,    1.3603E+01 ,    4.3488E-14 ,    4.9387E-14 ,    4.5690E-14
 4.4210E-10 ,   4.4389E-10 ,    1.3603E+01 ,    1.3575E+01 ,    4.3651E-14 ,    5.0088E-14 ,    4.7117E-14
 4.4389E-10 ,   4.4569E-10 ,    1.3575E+01 ,    1.3548E+01 ,    4.3912E-14 ,    5.0869E-14 ,    4.3808E-14
 4.4569E-10 ,   4.4749E-10 ,    1.3548E+01 ,    1.3521E+01 ,    4.4767E-14 ,    5.3447E-14 ,    4.6207E-14
 4.4749E-10 ,   4.4931E-10 ,    1.3521E+01 ,    1.3493E+01 ,    4.5217E-14 ,    5.3811E-14 ,    5.0593E-14
 4.4931E-10 ,   4.5114E-10 ,    1.3493E+01 ,    1.3466E+01 ,    4.6029E-14 ,    5.2880E-14 ,    4.6923E-14
 4.5114E-10 ,   4.5299E-10 ,    1.3466E+01 ,    1.3438E+01 ,    4.6838E-14 ,    5.3709E-14 ,    5.0053E-14
 4.5299E-10 ,   4.5484E-10 ,    1.3438E+01 ,    1.3411E+01 ,    4.8528E-14 ,    5.6361E-14 ,    5.3844E-14
 4.5484E-10 ,   4.5670E-10 ,    1.3411E+01 ,    1.3384E+01 ,    4.8252E-14 ,    5.4030E-14 ,    5.1483E-14
 4.5670E-10 ,   4.5858E-10 ,    1.3384E+01 ,    1.3356E+01 ,    4.9322E-14 ,    5.8346E-14 ,    5.2488E-14
 4.5858E-10 ,   4.6046E-10 ,    1.3356E+01 ,    1.3329E+01 ,    4.9302E-14 ,    5.2240E-14 ,    5.3093E-14
 4.6046E-10 ,   4.6236E-10 ,    1.3329E+01 ,    1.3301E+01 ,    4.9637E-14 ,    5.7332E-14 ,    5.3916E-14
 4.6236E-10 ,   4.6427E-10 ,    1.3301E+01 ,    1.3274E+01 ,    5.1502E-14 ,    5.9324E-14 ,    5.3426E-14
 4.6427E-10 ,   4.6620E-10 ,    1.3274E+01 ,    1.3247E+01 ,    5.1704E-14 ,    5.6906E-14 ,    5.8740E-14
 4.6620E-10 ,   4.6813E-10 ,    1.3247E+01 ,    1.3219E+01 ,    5.2590E-14 ,    5.9068E-14 ,    5.4920E-14
 4.6813E-10 ,   4.7008E-10 ,    1.3219E+01 ,    1.3192E+01 ,    5.2809E-14 ,    6.1374E-14 ,    5.7081E-14
 4.7008E-10 ,   4.7204E-10 ,    1.3192E+01 ,    1.3164E+01 ,    5.4459E-14 ,    6.1822E-14 ,    6.1228E-14
 4.7204E-10 ,   4.7401E-10 ,    1.3164E+01 ,    1.3137E+01 ,    5.3893E-14 ,    6.4417E-14 ,    6.0832E-14
 4.7401E-10 ,   4.7599E-10 ,    1.3137E+01 ,    1.3110E+01 ,    5.5955E-14 ,    6.6655E-14 ,    5.9247E-14
 4.7599E-10 ,   4.7798E-10 ,    1.3110E+01 ,    1.3082E+01 ,    5.6629E-14 ,    6.4407E-14 ,    6.1582E-14
 4.7798E-10 ,   4.7999E-10 ,    1.3082E+01 ,    1.3055E+01 ,    5.7969E-14 ,    6.7369E-14 ,    6.2958E-14
 4.7999E-10 ,   4.8202E-10 ,    1.3055E+01 ,    1.3027E+01 ,    5.8096E-14 ,    6.4667E-14 ,    6.0493E-14
 4.8202E-10 ,   4.8405E-10 ,    1.3027E+01 ,    1.3000E+01 ,    5.8921E-14 ,    6.7510E-14 ,    6.1199E-14
 4.8405E-10 ,   4.8609E-10 ,    1.3000E+01 ,    1.2973E+01 ,    5.9731E-14 ,    6.8493E-14 ,    6.5569E-14
 4.8609E-10 ,   4.8815E-10 ,    1.2973E+01 ,    1.2945E+01 ,    6.0778E-14 ,    6.9259E-14 ,    6.6787E-14
 4.8815E-10 ,   4.9023E-10 ,    1.2945E+01 ,    1.2918E+01 ,    6.2099E-14 ,    7.0727E-14 ,    6.7457E-14
 4.9023E-10 ,   4.9231E-10 ,    1.2918E+01 ,    1.2890E+01 ,    6.2139E-14 ,    7.1759E-14 ,    6.4850E-14
 4.9231E-10 ,   4.9441E-10 ,    1.2890E+01 ,    1.2863E+01 ,    6.3658E-14 ,    7.3253E-14 ,    6.8981E-14
 4.9441E-10 ,   4.9653E-10 ,    1.2863E+01 ,    1.2836E+01 ,    6.4876E-14 ,    7.4510E-14 ,    6.7877E-14
 4.9653E-10 ,   4.9865E-10 ,    1.2836E+01 ,    1.2808E+01 ,    6.4236E-14 ,    7.8852E-14 ,    8.0404E-14
 4.9865E-10 ,   5.0079E-10 ,    1.2808E+01 ,    1.2781E+01 ,    6.6410E-14 ,    7.7539E-14 ,    7.0780E-14
 5.0079E-10 ,   5.0295E-10 ,    1.2781E+01 ,    1.2753E+01 ,    6.7217E-14 ,    7.7562E-14 ,    7.3509E-14
 5.0295E-10 ,   5.0511E-10 ,    1.2753E+01 ,    1.2726E+01 ,    6.8001E-14 ,    7.6564E-14 ,    7.4330E-14
 5.0511E-10 ,   5.0730E-10 ,    1.2726E+01 ,    1.2699E+01 ,    6.9447E-14 ,    7.9710E-14 ,    7.3858E-14
 5.0730E-10 ,   5.0949E-10 ,    1.2699E+01 ,    1.2671E+01 ,    6.9649E-14 ,    8.0126E-14 ,    7.6190E-14
 5.0949E-10 ,   5.1170E-10 ,    1.2671E+01 ,    1.2644E+01 ,    7.0678E-14 ,    8.2932E-14 ,    7.2143E-14
 5.1170E-10 ,   5.1393E-10 ,    1.2644E+01 ,    1.2616E+01 ,    7.2159E-14 ,    8.5601E-14 ,    7.2974E-14
 5.1393E-10 ,   5.1617E-10 ,    1.2616E+01 ,    1.2589E+01 ,    7.3391E-14 ,    8.6278E-14 ,    8.3604E-14
 5.1617E-10 ,   5.1842E-10 ,    1.2589E+01 ,    1.2562E+01 ,    7.4156E-14 ,    8.6473E-14 ,    8.0294E-14
 5.1842E-10 ,   5.2069E-10 ,    1.2562E+01 ,    1.2534E+01 ,    7.5913E-14 ,    9.2272E-14 ,    8.0979E-14
 5.2069E-10 ,   5.2297E-10 ,    1.2534E+01 ,    1.2507E+01 ,    7.6288E-14 ,    9.2732E-14 ,    8.2466E-14
 5.2297E-10 ,   5.2527E-10 ,    1.2507E+01 ,    1.2479E+01 ,    7.7876E-14 ,    9.2586E-14 ,    8.2226E-14
 5.2527E-10 ,   5.2759E-10 ,    1.2479E+01 ,    1.2452E+01 ,    7.8626E-14 ,    9.0672E-14 ,    8.2503E-14
 5.2759E-10 ,   5.2992E-10 ,    1.2452E+01 ,    1.2425E+01 ,    8.0109E-14 ,    9.1088E-14 ,    8.4035E-14
 5.2992E-10 ,   5.3226E-10 ,    1.2425E+01 ,    1.2397E+01 ,    8.2110E-14 ,    9.5484E-14 ,    8.8302E-14
 5.3226E-10 ,   5.3462E-10 ,    1.2397E+01 ,    1.2370E+01 ,    8.2450E-14 ,    1.0035E-13 ,    9.1824E-14
 5.3462E-10 ,   5.3700E-10 ,    1.2370E+01 ,    1.2342E+01 ,    8.6352E-14 ,    9.9905E-14 ,    8.7705E-14
 5.3700E-10 ,   5.3939E-10 ,    1.2342E+01 ,    1.2315E+01 ,    8.4408E-14 ,    1.0003E-13 ,    8.9697E-14
 5.3939E-10 ,   5.4180E-10 ,    1.2315E+01 ,    1.2288E+01 ,    8.7202E-14 ,    1.0523E-13 ,    9.1949E-14
 5.4180E-10 ,   5.4422E-10 ,    1.2288E+01 ,    1.2260E+01 ,    8.8043E-14 ,    9.9316E-14 ,    9.5326E-14
 5.4422E-10 ,   5.4666E-10 ,    1.2260E+01 ,    1.2233E+01 ,    9.0411E-14 ,    1.0498E-13 ,    9.8298E-14
 5.4666E-10 ,   5.4912E-10 ,    1.2233E+01 ,    1.2205E+01 ,    9.0088E-14 ,    1.0702E-13 ,    9.5154E-14
 5.4912E-10 ,   5.5159E-10 ,    1.2205E+01 ,    1.2178E+01 ,    9.1962E-14 ,    1.0968E-13 ,    1.0025E-13
 5.5159E-10 ,   5.5408E-10 ,    1.2178E+01 ,    1.2151E+01 ,    9.3185E-14 ,    1.0876E-13 ,    9.9718E-14
 5.5408E-10 ,   5.5659E-10 ,    1.2151E+01 ,    1.2123E+01 ,    9.4233E-14 ,    1.1144E-13 ,    1.0381E-13
 5.5659E-10 ,   5.5911E-10 ,    1.2123E+01 ,    1.2096E+01 ,    9.6741E-14 ,    1.1805E-13 ,    1.0660E-13
 5.5911E-10 ,   5.6165E-10 ,    1.2096E+01 ,    1.2068E+01 ,    9.7233E-14 ,    1.1450E-13 ,    1.0765E-13
 5.6165E-10 ,   5.6421E-10 ,    1.2068E+01 ,    1.2041E+01 ,    1.0013E-13 ,    1.1587E-13 ,    1.0528E-13
 5.6421E-10 ,   5.6679E-10 ,    1.2041E+01 ,    1.2014E+01 ,    1.0077E-13 ,    1.1715E-13 ,    1.0875E-13
 5.6679E-10 ,   5.6938E-10 ,    1.2014E+01 ,    1.1986E+01 ,    1.0142E-13 ,    1.1978E-13 ,    1.0708E-13
 5.6938E-10 ,   5.7200E-10 ,    1.1986E+01 ,    1.1959E+01 ,    1.0472E-13 ,    1.2045E-13 ,    1.1468E-13
 5.7200E-10 ,   5.7463E-10 ,    1.1959E+01 ,    1.1932E+01 ,    1.0655E-13 ,    1.2074E-13 ,    1.1703E-13
 5.7463E-10 ,   5.7727E-10 ,    1.1932E+01 ,    1.1904E+01 ,    1.0855E-13 ,    1.2642E-13 ,    1.1656E-13
 5.7727E-10 ,   5.7994E-10 ,    1.1904E+01 ,    1.1877E+01 ,    1.0945E-13 ,    1.2438E-13 ,    1.1898E-13
 5.7994E-10 ,   5.8263E-10 ,    1.1877E+01 ,    1.1849E+01 ,    1.0976E-13 ,    1.2945E-13 ,    1.1906E-13
 5.8263E-10 ,   5.8533E-10 ,    1.1849E+01 ,    1.1822E+01 ,    1.1345E-13 ,    1.3034E-13 ,    1.2204E-13
 5.8533E-10 ,   5.8805E-10 ,    1.1822E+01 ,    1.1795E+01 ,    1.1388E-13 ,    1.3344E-13 ,    1.2082E-13
 5.8805E-10 ,   5.9079E-10 ,    1.1795E+01 ,    1.1767E+01 ,    1.1657E-13 ,    1.3064E-13 ,    1.2377E-13
 5.9079E-10 ,   5.9355E-10 ,    1.1767E+01 ,    1.1740E+01 ,    1.1893E-13 ,    1.3338E-13 ,    1.2486E-13
 5.9355E-10 ,   5.9633E-10 ,    1.1740E+01 ,    1.1712E+01 ,    1.1868E-13 ,    1.4344E-13 ,    1.2747E-13
 5.9633E-10 ,   5.9913E-10 ,    1.1712E+01 ,    1.1685E+01 ,    1.2137E-13 ,    1.3896E-13 ,    1.2982E-13
 5.9913E-10 ,   6.0195E-10 ,    1.1685E+01 ,    1.1658E+01 ,    1.2483E-13 ,    1.4472E-13 ,    1.3576E-13
 6.0195E-10 ,   6.0479E-10 ,    1.1658E+01 ,    1.1630E+01 ,    1.2435E-13 ,    1.4603E-13 ,    1.3414E-13
 6.0479E-10 ,   6.0765E-10 ,    1.1630E+01 ,    1.1603E+01 ,    1.2713E-13 ,    1.4961E-13 ,    1.3727E-13
 6.0765E-10 ,   6.1053E-10 ,    1.1603E+01 ,    1.1575E+01 ,    1.2977E-13 ,    1.5685E-13 ,    1.3631E-13
 6.1053E-10 ,   6.1343E-10 ,    1.1575E+01 ,    1.1548E+01 ,    1.3232E-13 ,    1.5640E-13 ,    1.4310E-13
 6.1343E-10 ,   6.1635E-10 ,    1.1548E+01 ,    1.1521E+01 ,    1.3347E-13 ,    1.5792E-13 ,    1.4589E-13
 6.1635E-10 ,   6.1929E-10 ,    1.1521E+01 ,    1.1493E+01 ,    1.3602E-13 ,    1.5774E-13 ,    1.5235E-13
 6.1929E-10 ,   6.2226E-10 ,    1.1493E+01 ,    1.1466E+01 ,    1.3735E-13 ,    1.6442E-13 ,    1.4800E-13
 6.2226E-10 ,   6.2524E-10 ,    1.1466E+01 ,    1.1438E+01 ,    1.4020E-13 ,    1.6181E-13 ,    1.5244E-13
 6.2524E-10 ,   6.2825E-10 ,    1.1438E+01 ,    1.1411E+01 ,    1.4346E-13 ,    1.6821E-13 ,    1.4671E-13
 6.2825E-10 ,   6.3128E-10 ,    1.1411E+01 ,    1.1384E+01 ,    1.4259E-13 ,    1.6820E-13 ,    1.5497E-13
 6.3128E-10 ,   6.3433E-10 ,    1.1384E+01 ,    1.1356E+01 ,    1.4801E-13 ,    1.6830E-13 ,    1.5500E-13
 6.3433E-10 ,   6.3740E-10 ,    1.1356E+01 ,    1.1329E+01 ,    1.4999E-13 ,    1.7334E-13 ,    1.6234E-13
 6.3740E-10 ,   6.4049E-10 ,    1.1329E+01 ,    1.1301E+01 ,    1.5231E-13 ,    1.7711E-13 ,    1.6555E-13
 6.4049E-10 ,   6.4361E-10 ,    1.1301E+01 ,    1.1274E+01 ,    1.5479E-13 ,    1.7789E-13 ,    1.7177E-13
 6.4361E-10 ,   6.4675E-10 ,    1.1274E+01 ,    1.1247E+01 ,    1.5501E-13 ,    1.7902E-13 ,    1.7173E-13
 6.4675E-10 ,   6.4991E-10 ,    1.1247E+01 ,    1.1219E+01 ,    1.5878E-13 ,    1.7891E-13 ,    1.7077E-13
 6.4991E-10 ,   6.5310E-10 ,    1.1219E+01 ,    1.1192E+01 ,    1.6254E-13 ,    1.9254E-13 ,    1.7736E-13
 6.5310E-10 ,   6.5631E-10 ,    1.1192E+01 ,    1.1164E+01 ,    1.6491E-13 ,    1.9131E-13 ,    1.7465E-13
 6.5631E-10 ,   6.5954E-10 ,    1.1164E+01 ,    1.1137E+01 ,    1.6694E-13 ,    1.9772E-13 ,    1.8419E-13
 6.5954E-10 ,   6.6280E-10 ,    1.1137E+01 ,    1.1110E+01 ,    1.7094E-13 ,    1.9740E-13 ,    1.7960E-13
 6.6280E-10 ,   6.6608E-10 ,    1.1110E+01 ,    1.1082E+01 ,    1.7129E-13 ,    1.9789E-13 ,    1.8547E-13
 6.6608E-10 ,   6.6938E-10 ,    1.1082E+01 ,    1.1055E+01 ,    1.7429E-13 ,    1.9972E-13 ,    1.9177E-13
 6.6938E-10 ,   6.7271E-10 ,    1.1055E+01 ,    1.1027E+01 ,    1.8002E-13 ,    2.0430E-13 ,    1.9256E-13
 6.7271E-10 ,   6.7607E-10 ,    1.1027E+01 ,    1.1000E+01 ,    1.8134E-13 ,    2.2160E-13 ,    1.9267E-13
 6.7607E-10 ,   6.7945E-10 ,    1.1000E+01 ,    1.0973E+01 ,    1.8469E-13 ,    2.0600E-13 ,    2.0087E-13
 6.7945E-10 ,   6.8285E-10 ,    1.0973E+01 ,    1.0945E+01 ,    1.8653E-13 ,    2.2189E-13 ,    1.9766E-13
 6.8285E-10 ,   6.8628E-10 ,    1.0945E+01 ,    1.0918E+01 ,    1.9070E-13 ,    2.1729E-13 ,    2.1110E-13
 6.8628E-10 ,   6.8974E-10 ,    1.0918E+01 ,    1.0890E+01 ,    1.9306E-13 ,    2.3074E-13 ,    2.1577E-13
 6.8974E-10 ,   6.9323E-10 ,    1.0890E+01 ,    1.0863E+01 ,    1.9548E-13 ,    2.2086E-13 ,    2.2165E-13
 6.9323E-10 ,   6.9674E-10 ,    1.0863E+01 ,    1.0836E+01 ,    1.9941E-13 ,    2.3183E-13 ,    2.2338E-13
 6.9674E-10 ,   7.0027E-10 ,    1.0836E+01 ,    1.0808E+01 ,    2.0297E-13 ,    2.3016E-13 ,    2.1446E-13
 7.0027E-10 ,   7.0384E-10 ,    1.0808E+01 ,    1.0781E+01 ,    2.0701E-13 ,    2.4057E-13 ,    2.2716E-13
 7.0384E-10 ,   7.0743E-10 ,    1.0781E+01 ,    1.0753E+01 ,    2.0885E-13 ,    2.4399E-13 ,    2.3215E-13
 7.0743E-10 ,   7.1105E-10 ,    1.0753E+01 ,    1.0726E+01 ,    2.1333E-13 ,    2.3899E-13 ,    2.3703E-13
 7.1105E-10 ,   7.1469E-10 ,    1.0726E+01 ,    1.0699E+01 ,    2.1662E-13 ,    2.4800E-13 ,    2.3842E-13
 7.1469E-10 ,   7.1837E-10 ,    1.0699E+01 ,    1.0671E+01 ,    2.1943E-13 ,    2.5361E-13 ,    2.3213E-13
 7.1837E-10 ,   7.2207E-10 ,    1.0671E+01 ,    1.0644E+01 ,    2.2417E-13 ,    2.5714E-13 ,    2.4152E-13
 7.2207E-10 ,   7.2580E-10 ,    1.0644E+01 ,    1.0616E+01 ,    2.3003E-13 ,    2.7320E-13 ,    2.4622E-13
 7.2580E-10 ,   7.2956E-10 ,    1.0616E+01 ,    1.0589E+01 ,    2.3000E-13 ,    2.6469E-13 ,    2.5246E-13
 7.2956E-10 ,   7.3335E-10 ,    1.0589E+01 ,    1.0562E+01 ,    2.3858E-13 ,    2.7148E-13 ,    2.5512E-13
 7.3335E-10 ,   7.3717E-10 ,    1.0562E+01 ,    1.0534E+01 ,    2.4249E-13 ,    2.8224E-13 ,    2.6129E-13
 7.3717E-10 ,   7.4102E-10 ,    1.0534E+01 ,    1.0507E+01 ,    2.4891E-13 ,    2.8478E-13 ,    2.7095E-13
 7.4102E-10 ,   7.4490E-10 ,    1.0507E+01 ,    1.0479E+01 ,    2.4688E-13 ,    2.9457E-13 ,    2.7280E-13
 7.4490E-10 ,   7.4881E-10 ,    1.0479E+01 ,    1.0452E+01 ,    2.5002E-13 ,    2.9355E-13 ,    2.7652E-13
 7.4881E-10 ,   7.5275E-10 ,    1.0452E+01 ,    1.0425E+01 ,    2.5823E-13 ,    2.9226E-13 ,    2.8095E-13
 7.5275E-10 ,   7.5672E-10 ,    1.0425E+01 ,    1.0397E+01 ,    2.5854E-13 ,    2.9839E-13 ,    2.9152E-13
 7.5672E-10 ,   7.6073E-10 ,    1.0397E+01 ,    1.0370E+01 ,    2.6720E-13 ,    3.0897E-13 ,    2.8596E-13
 7.6073E-10 ,   7.6476E-10 ,    1.0370E+01 ,    1.0342E+01 ,    2.7221E-13 ,    3.0527E-13 ,    2.9666E-13
 7.6476E-10 ,   7.6883E-10 ,    1.0342E+01 ,    1.0315E+01 ,    2.7349E-13 ,    3.1946E-13 ,    3.0102E-13
 7.6883E-10 ,   7.7293E-10 ,    1.0315E+01 ,    1.0288E+01 ,    2.7792E-13 ,    3.2668E-13 ,    2.9443E-13
 7.7293E-10 ,   7.7707E-10 ,    1.0288E+01 ,    1.0260E+01 ,    2.8127E-13 ,    3.2534E-13 ,    3.1754E-13
 7.7707E-10 ,   7.8123E-10 ,    1.0260E+01 ,    1.0233E+01 ,    2.8659E-13 ,    3.3624E-13 ,    3.0935E-13
 7.8123E-10 ,   7.8543E-10 ,    1.0233E+01 ,    1.0205E+01 ,    2.9181E-13 ,    3.2747E-13 ,    3.1602E-13
 7.8543E-10 ,   7.8967E-10 ,    1.0205E+01 ,    1.0178E+01 ,    2.9975E-13 ,    3.4867E-13 ,    3.1759E-13
 7.8967E-10 ,   7.9394E-10 ,    1.0178E+01 ,    1.0151E+01 ,    3.0424E-13 ,    3.4517E-13 ,    3.2925E-13
 7.9394E-10 ,   7.9824E-10 ,    1.0151E+01 ,    1.0123E+01 ,    3.0691E-13 ,    3.5120E-13 ,    3.3518E-13
 7.9824E-10 ,   8.0258E-10 ,    1.0123E+01 ,    1.0096E+01 ,    3.1542E-13 ,    3.6736E-13 ,    3.2930E-13
 8.0258E-10 ,   8.0695E-10 ,    1.0096E+01 ,    1.0068E+01 ,    3.2229E-13 ,    3.6929E-13 ,    3.4185E-13
 8.0695E-10 ,   8.1136E-10 ,    1.0068E+01 ,    1.0041E+01 ,    3.2349E-13 ,    3.7409E-13 ,    3.4567E-13
 8.1136E-10 ,   8.1581E-10 ,    1.0041E+01 ,    1.0014E+01 ,    3.2893E-13 ,    3.7356E-13 ,    3.5334E-13
